"kanji","curPron","pos","nextPron","prevPron","curIndex","lastChar","onKun","oneChar","allKanji"
"む","む","verb","END","i","1","む","True","False","False"
"え","え","verb","r","o","2","る","True","False","False"
"産","さん","noun","END","u","1","KANJI","False","False","True"
"日","び","noun","END","u","2","KANJI","False","False","True"
"随","ずい","adjective","b","START","0","KANJI","False","False","True"
"領","りょう","noun","END","u","2","KANJI","False","False","True"
"い","い","expression","END","a","3","い","True","False","False"
"水","みず","noun","END","START","0","KANJI","True","True","True"
"輝","かがや","verb","k","START","0","く","True","False","False"
"持","も","noun","c","i","1","ち","True","False","False"
"倉","そう","noun","k","START","0","KANJI","False","False","True"
"気","き","expression","n","START","0","る","True","False","False"
"然","ぜん","noun","END","u","1","KANJI","False","False","True"
"し","し","adjective","i","a","2","い","True","False","False"
"り","り","noun","a","a","1","て","True","False","False"
"違","ちが","verb","u","e","2","う","True","False","False"
"用","よう","noun","END","n","1","KANJI","False","False","True"
"い","い","adjective","END","u","1","い","True","False","False"
"水","すい","noun","e","START","0","KANJI","False","False","True"
"紺","こん","noun","END","START","0","KANJI","True","True","True"
"消","しょう","noun","k","START","0","KANJI","False","False","True"
"難","なん","noun","END","u","1","KANJI","False","False","True"
"論","ろん","noun","b","START","0","KANJI","False","False","True"
"禅","ぜん","noun","END","START","0","KANJI","True","True","True"
"き","き","noun","c","i","1","い","True","False","False"
"宅","たく","noun","END","i","1","KANJI","False","False","True"
"交","こう","noun","s","START","0","KANJI","False","False","True"
"社","しゃ","noun","END","u","1","KANJI","False","False","True"
"偏","へん","noun","END","START","0","KANJI","True","True","True"
"美","うつく","adjective","s","START","0","い","True","False","False"
"む","む","verb","END","a","1","む","True","False","False"
"間","かん","noun","END","u","1","KANJI","False","False","True"
"探","たん","noun","k","START","0","KANJI","False","False","True"
"刻","こく","noun","END","u","1","KANJI","False","False","True"
"足","あし","-fix","END","START","0","KANJI","True","True","True"
"関","かん","noun","END","n","1","KANJI","False","False","True"
"趣","しゅ","noun","s","START","0","KANJI","False","False","True"
"れ","れ","verb","r","a","1","る","True","False","False"
"衝","しょう","noun","t","START","0","KANJI","False","False","True"
"浮","ふ","noun","r","START","0","KANJI","False","False","True"
"攻","こう","noun","g","START","0","KANJI","False","False","True"
"る","る","verb","END","u","1","る","True","False","False"
"顕","けん","noun","b","START","0","KANJI","False","False","True"
"き","き","noun","END","u","3","き","True","False","False"
"い","い","expression","s","a","2","す","True","False","False"
"う","う","verb","END","a","1","う","True","False","False"
"歴","れき","noun","END","i","1","KANJI","False","False","True"
"居","い","noun","m","START","0","KANJI","False","False","True"
"っ","っ","adjective","t","a","1","て","True","False","False"
"入","にゅう","noun","s","n","1","KANJI","False","False","True"
"込","こ","verb","m","i","2","む","True","False","False"
"夕","ゆう","noun","h","START","0","KANJI","False","False","True"
"碁","ご","noun","END","START","0","KANJI","True","True","True"
"付","ふ","noun","END","u","1","KANJI","False","False","True"
"押","お","verb","s","START","0","る","True","False","False"
"の","の","noun","m","i","2","ま","True","False","False"
"甚","はなは","adjective","d","START","0","だ","True","False","False"
"動","どう","noun","END","u","1","KANJI","False","False","True"
"く","く","verb","END","o","1","く","True","False","False"
"散","さん","noun","END","u","1","KANJI","False","False","True"
"る","る","verb","END","e","2","る","True","False","False"
"り","り","noun","END","o","3","り","True","False","False"
"法","ほう","noun","END","START","0","KANJI","True","True","True"
"贈","おく","verb","r","START","0","る","True","False","False"
"殆","ほとん","noun","d","START","0","ど","True","False","False"
"実","じつ","noun","y","START","0","KANJI","False","False","True"
"巾","きん","noun","END","u","1","KANJI","False","False","True"
"怠","なま","verb","k","START","0","る","True","False","False"
"境","きょう","noun","g","START","0","KANJI","False","False","True"
"ま","ま","verb","r","u","1","る","True","False","False"
"動","どう","noun","END","n","1","KANJI","False","False","True"
"っ","っ","verb","k","i","1","く","True","False","False"
"れ","れ","noun","END","u","1","れ","True","False","False"
"立","だ","noun","c","a","1","ち","True","False","False"
"合","あい","noun","m","START","0","KANJI","False","False","True"
"話","わ","noun","END","n","1","KANJI","False","False","True"
"棋","ぎ","noun","END","u","1","KANJI","False","False","True"
"見","けん","noun","g","START","0","KANJI","False","False","True"
"槌","づち","noun","END","a","1","KANJI","False","False","True"
"る","る","verb","END","u","1","る","True","False","False"
"妨","さまた","verb","g","START","0","る","True","False","False"
"快","かい","noun","END","u","1","KANJI","False","False","True"
"か","か","verb","s","a","2","す","True","False","False"
"る","る","verb","END","e","1","る","True","False","False"
"身","み","noun","END","e","1","KANJI","False","False","True"
"備","そな","verb","e","START","0","る","True","False","False"
"組","く","verb","m","START","0","る","True","False","False"
"取","と","noun","r","START","0","い","True","False","False"
"琴","こと","noun","END","START","0","KANJI","True","True","True"
"科","か","noun","END","i","1","KANJI","False","False","True"
"邦","ぽう","noun","END","n","1","KANJI","False","False","True"
"る","る","verb","END","a","1","る","True","False","False"
"使","つか","noun","i","o","1","い","True","False","False"
"相","あい","noun","t","START","0","KANJI","False","False","True"
"合","あ","verb","u","START","0","う","True","False","False"
"し","し","adjective","i","i","1","い","True","False","False"
"な","な","noun","r","n","1","り","True","False","False"
"研","けん","noun","k","START","0","KANJI","False","False","True"
"入","い","verb","r","START","0","る","True","False","False"
"障","しょう","noun","j","START","0","KANJI","False","False","True"
"触","ふ","verb","r","START","0","る","True","False","False"
"れ","れ","verb","r","u","1","る","True","False","False"
"外","がい","noun","b","START","0","KANJI","False","False","True"
"取","と","verb","r","START","0","る","True","False","False"
"る","る","verb","END","o","1","る","True","False","False"
"空","あ","verb","k","START","0","く","True","False","False"
"個","こ","noun","t","START","0","KANJI","False","False","True"
"れ","れ","verb","r","o","1","る","True","False","False"
"病","びょう","noun","i","START","0","KANJI","False","False","True"
"有","ゆう","noun","b","START","0","KANJI","False","False","True"
"し","し","adjective","i","a","2","い","True","False","False"
"度","ど","noun","END","u","2","KANJI","False","False","True"
"作","さく","noun","END","i","1","KANJI","False","False","True"
"来","らい","noun","END","e","1","KANJI","False","False","True"
"点","てん","adjective","t","START","0","KANJI","False","False","True"
"衆","しゅう","noun","END","u","1","KANJI","False","False","True"
"伝","でん","noun","r","START","0","KANJI","False","False","True"
"輸","ゆ","noun","n","START","0","KANJI","False","False","True"
"め","め","verb","r","i","1","る","True","False","False"
"付","づ","verb","k","a","1","く","True","False","False"
"考","こう","noun","END","n","1","KANJI","False","False","True"
"床","とこ","noun","n","START","0","KANJI","True","False","False"
"瀬","せ","noun","t","START","0","KANJI","False","False","True"
"了","りょう","noun","k","START","0","KANJI","False","False","True"
"足","そく","noun","END","u","1","KANJI","False","False","True"
"し","し","adjective","i","a","2","い","True","False","False"
"台","だい","noun","END","o","1","KANJI","False","False","True"
"大","だい","noun","END","i","1","KANJI","False","False","True"
"張","ぱ","verb","r","u","2","る","True","False","False"
"多","おお","adjective","i","START","0","い","True","False","False"
"親","しん","noun","END","u","1","KANJI","False","False","True"
"期","き","noun","m","START","0","KANJI","False","False","True"
"歩","ある","verb","k","START","0","く","True","False","False"
"好","こう","noun","i","START","0","KANJI","False","False","True"
"覚","かく","noun","END","i","1","KANJI","False","False","True"
"る","る","verb","END","e","1","る","True","False","False"
"び","び","verb","t","o","1","る","True","False","False"
"れ","れ","verb","r","a","1","る","True","False","False"
"基","もと","noun","END","START","0","KANJI","True","True","True"
"す","す","verb","END","o","3","す","True","False","False"
"便","びん","noun","END","START","0","KANJI","True","True","True"
"優","ゆう","noun","b","START","0","KANJI","False","False","True"
"凹","ぼこ","noun","END","o","1","KANJI","False","False","True"
"す","す","verb","END","e","1","す","True","False","False"
"機","き","noun","END","o","4","KANJI","True","False","False"
"け","け","verb","t","u","1","る","True","False","False"
"住","じゅう","noun","END","o","1","KANJI","False","False","True"
"調","ちょう","noun","END","u","1","KANJI","False","False","True"
"加","か","noun","k","START","0","KANJI","False","False","True"
"無","む","noun","s","START","0","KANJI","False","False","True"
"弱","じゃく","noun","END","u","1","KANJI","False","False","True"
"る","る","verb","END","i","2","る","True","False","False"
"食","しょく","noun","j","START","0","KANJI","False","False","True"
"科","か","noun","END","i","1","KANJI","False","False","True"
"料","りょう","-fix","END","START","0","KANJI","True","True","True"
"今","こん","interjection","n","START","0","は","True","False","False"
"衣","い","noun","f","START","0","KANJI","False","False","True"
"不","ふ","noun","z","START","0","KANJI","False","False","True"
"都","と","noun","END","START","0","KANJI","True","True","True"
"裏","うら","verb","g","START","0","す","True","False","False"
"る","る","verb","END","e","3","る","True","False","False"
"談","だん","noun","END","i","1","KANJI","False","False","True"
"餌","えさ","noun","END","START","0","KANJI","True","True","True"
"甘","あま","verb","e","START","0","る","True","False","False"
"の","の","adjective","u","o","1","KANJI","True","False","False"
"る","る","verb","END","e","4","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"真","ま","noun","x","START","0","KANJI","True","False","False"
"箇","か","noun","j","START","0","き","True","False","False"
"り","り","noun","END","o","2","り","True","False","False"
"の","の","noun","END","n","1","の","True","False","False"
"米","べい","noun","END","n","1","KANJI","False","False","True"
"む","む","verb","END","o","3","む","True","False","False"
"研","けん","noun","k","START","0","KANJI","False","False","True"
"せ","せ","verb","r","o","3","る","True","False","False"
"方","ほう","noun","END","i","1","KANJI","False","False","True"
"担","かつ","verb","g","START","0","ぐ","True","False","False"
"化","か","noun","END","n","1","KANJI","False","False","True"
"駅","えき","noun","END","START","0","KANJI","True","True","True"
"直","ちょく","noun","END","i","1","KANJI","False","False","True"
"る","る","verb","END","a","2","る","True","False","False"
"い","い","adjective","END","i","3","い","True","False","False"
"ら","ら","adjective","w","i","1","い","True","False","False"
"量","りょう","noun","END","n","1","KANJI","False","False","True"
"知","ち","noun","n","START","0","KANJI","False","False","True"
"部","ぶ","noun","b","i","1","KANJI","False","False","True"
"に","に","adjective","END","n","1","に","True","False","False"
"区","く","noun","i","START","0","KANJI","False","False","True"
"異","い","noun","END","a","1","KANJI","False","False","True"
"償","しょう","noun","END","n","1","KANJI","False","False","True"
"生","せい","noun","END","u","2","KANJI","False","False","True"
"運","うん","noun","c","START","0","KANJI","False","False","True"
"真","しん","noun","END","a","1","KANJI","False","False","True"
"品","ひん","noun","t","u","1","KANJI","False","False","True"
"制","せい","noun","END","START","0","KANJI","True","True","True"
"築","ちく","noun","END","n","1","KANJI","False","False","True"
"高","こう","noun","s","START","0","KANJI","False","False","True"
"ム","ム","noun","END","o","3","ム","True","False","False"
"寧","むし","adjective","r","START","0","ろ","True","False","False"
"お","お","expression","j","START","0","す","True","False","False"
"丁","とう","adjective","t","START","0","KANJI","False","False","True"
"か","か","verb","b","u","1","ぶ","True","False","False"
"油","あぶら","noun","e","START","0","KANJI","False","False","True"
"る","る","verb","END","e","2","る","True","False","False"
"桜","さくら","noun","END","START","0","KANJI","True","True","True"
"気","け","adjective","n","u","2","い","True","False","False"
"年","ねん","noun","END","i","1","KANJI","False","False","True"
"上","うえ","noun","END","e","1","KANJI","False","False","True"
"土","つち","noun","END","START","0","KANJI","True","True","True"
"耳","みみ","noun","END","u","1","KANJI","False","False","True"
"警","けい","noun","s","START","0","KANJI","False","False","True"
"え","え","verb","r","i","1","る","True","False","False"
"る","る","verb","END","e","1","る","True","False","False"
"式","しき","noun","END","u","1","KANJI","False","False","True"
"命","めい","noun","c","START","0","KANJI","False","False","True"
"受","うけ","noun","m","START","0","KANJI","False","False","True"
"る","る","verb","END","e","2","る","True","False","False"
"点","てん","noun","END","u","1","KANJI","False","False","True"
"齢","れい","noun","END","n","1","KANJI","False","False","True"
"瞳","ひとみ","noun","END","START","0","KANJI","True","True","True"
"ま","ま","noun","m","o","3","ま","True","False","False"
"通","つう","noun","c","START","0","KANJI","False","False","True"
"も","も","noun","r","u","1","り","True","False","False"
"い","い","adjective","END","i","3","い","True","False","False"
"平","へい","noun","END","u","1","KANJI","False","False","True"
"集","しゅう","noun","d","START","0","KANJI","False","False","True"
"痢","り","noun","END","e","1","KANJI","False","False","True"
"年","とし","adjective","g","START","0","KANJI","False","False","True"
"地","じ","noun","m","START","0","KANJI","False","False","True"
"決","き","verb","m","START","0","る","True","False","False"
"い","い","noun","END","o","1","い","True","False","False"
"中","なか","noun","m","START","0","KANJI","False","False","True"
"る","る","verb","END","e","3","る","True","False","False"
"走","そう","noun","END","u","1","KANJI","False","False","True"
"恐","きょう","noun","f","START","0","KANJI","False","False","True"
"大","たい","noun","b","START","0","KANJI","False","False","True"
"気","き","noun","END","i","1","KANJI","False","False","True"
"わ","わ","-fix","r","a","1","り","True","False","False"
"立","た","verb","t","i","2","る","True","False","False"
"善","よ","noun","s","START","0","し","True","False","False"
"局","きょく","noun","END","START","0","KANJI","True","True","True"
"言","ごと","noun","END","e","1","KANJI","False","False","True"
"香","こう","noun","s","START","0","KANJI","False","False","True"
"来","らい","noun","END","u","1","KANJI","False","False","True"
"す","す","verb","END","o","2","す","True","False","False"
"上","あ","verb","g","i","2","る","True","False","False"
"切","き","verb","r","e","1","る","True","False","False"
"鎖","さ","noun","END","u","1","KANJI","False","False","True"
"連","つら","verb","n","START","0","る","True","False","False"
"す","す","verb","END","o","1","す","True","False","False"
"理","り","noun","END","i","1","KANJI","False","False","True"
"手","て","noun","j","START","0","KANJI","False","False","True"
"途","と","noun","END","n","1","KANJI","False","False","True"
"手","て","noun","c","START","0","KANJI","False","False","True"
"沼","ぬま","noun","END","START","0","KANJI","True","True","True"
"供","きょう","noun","END","i","1","KANJI","False","False","True"
"っ","っ","noun","k","a","1","KANJI","True","False","False"
"分","わけ","noun","END","i","2","KANJI","True","False","False"
"か","か","verb","s","i","1","す","True","False","False"
"断","だん","noun","t","START","0","KANJI","False","False","True"
"止","と","verb","m","START","0","る","True","False","False"
"架","か","noun","k","START","0","KANJI","False","False","True"
"け","け","noun","END","a","2","け","True","False","False"
"然","さ","conjunction","m","START","0","も","True","False","False"
"か","か","adjective","m","u","1","い","True","False","False"
"煩","わずら","adjective","w","START","0","い","True","False","False"
"合","ごう","noun","END","u","1","KANJI","False","False","True"
"る","る","verb","END","e","2","る","True","False","False"
"公","こう","noun","k","START","0","KANJI","False","False","True"
"憎","にく","adjective","i","START","0","い","True","False","False"
"涸","か","verb","r","START","0","る","True","False","False"
"し","し","adjective","t","i","1","て","True","False","False"
"理","り","noun","END","i","1","KANJI","False","False","True"
"風","ふう","noun","END","a","1","KANJI","False","False","True"
"な","な","adjective","i","u","1","い","True","False","False"
"日","び","noun","END","u","2","KANJI","False","False","True"
"澄","す","verb","m","START","0","す","True","False","False"
"学","がく","noun","END","u","1","KANJI","False","False","True"
"る","る","verb","END","e","4","る","True","False","False"
"攻","こう","noun","END","n","1","KANJI","False","False","True"
"め","め","verb","r","o","1","る","True","False","False"
"熱","あつ","adjective","i","START","0","い","True","False","False"
"村","むら","noun","END","START","0","KANJI","True","True","True"
"元","もと","noun","END","START","0","KANJI","True","True","True"
"字","じ","noun","END","u","1","KANJI","False","False","True"
"す","す","verb","END","u","1","す","True","False","False"
"冗","じょう","noun","d","START","0","KANJI","False","False","True"
"瞬","しゅん","noun","k","START","0","KANJI","False","False","True"
"ら","ら","verb","s","a","1","す","True","False","False"
"幹","かん","noun","s","START","0","KANJI","False","False","True"
"裁","さい","noun","END","i","1","KANJI","False","False","True"
"る","る","verb","END","u","1","る","True","False","False"
"山","やま","noun","END","START","0","KANJI","True","True","True"
"列","れつ","noun","END","n","1","KANJI","False","False","True"
"止","と","verb","m","e","2","る","True","False","False"
"特","とく","noun","g","START","0","KANJI","False","False","True"
"革","かく","noun","END","i","1","KANJI","False","False","True"
"破","やぶ","verb","r","START","0","る","True","False","False"
"刻","こく","noun","END","i","1","KANJI","False","False","True"
"曖","あい","noun","m","START","0","KANJI","False","False","True"
"雪","ゆき","noun","END","START","0","KANJI","True","True","True"
"畜","ちく","noun","s","START","0","KANJI","False","False","True"
"進","しん","noun","p","START","0","KANJI","False","False","True"
"所","しょ","noun","END","a","1","KANJI","False","False","True"
"価","か","noun","END","u","1","KANJI","False","False","True"
"八","やっ","numeric","t","START","0","つ","True","False","False"
"す","す","verb","END","o","1","す","True","False","False"
"外","がい","noun","k","START","0","KANJI","False","False","True"
"否","ひ","noun","t","START","0","KANJI","False","False","True"
"ん","ん","noun","END","a","1","ん","True","False","False"
"し","し","noun","END","a","3","し","True","False","False"
"ぐ","ぐ","verb","END","u","3","ぐ","True","False","False"
"応","おう","noun","b","START","0","KANJI","False","False","True"
"う","う","verb","END","a","1","う","True","False","False"
"当","あ","verb","t","START","0","る","True","False","False"
"柵","さく","noun","END","START","0","KANJI","True","True","True"
"い","い","adjective","END","o","1","い","True","False","False"
"露","ろ","noun","k","START","0","KANJI","False","False","True"
"し","し","adjective","i","a","1","い","True","False","False"
"見","み","noun","h","START","0","し","True","False","False"
"数","すう","noun","END","n","1","KANJI","False","False","True"
"り","り","noun","END","a","1","り","True","False","False"
"岬","みさき","noun","END","START","0","KANJI","True","True","True"
"盟","めい","noun","END","u","1","KANJI","False","False","True"
"博","はく","noun","b","START","0","KANJI","False","False","True"
"す","す","verb","END","u","1","す","True","False","False"
"蹴","け","verb","t","START","0","す","True","False","False"
"く","く","verb","END","e","1","く","True","False","False"
"出","しゅつ","noun","END","i","1","KANJI","False","False","True"
"く","く","verb","END","a","1","く","True","False","False"
"深","しん","noun","k","START","0","KANJI","False","False","True"
"乱","みだ","verb","s","START","0","す","True","False","False"
"糸","いと","noun","END","START","0","KANJI","True","True","True"
"近","きん","noun","END","u","1","KANJI","False","False","True"
"混","こん","noun","d","START","0","KANJI","False","False","True"
"遠","えん","noun","s","START","0","KANJI","False","False","True"
"る","る","verb","END","e","2","る","True","False","False"
"煙","けむ","adjective","t","START","0","い","True","False","False"
"高","たか","verb","m","START","0","る","True","False","False"
"感","かん","noun","END","n","1","KANJI","False","False","True"
"外","がい","noun","k","START","0","KANJI","False","False","True"
"し","し","expression","k","o","1","く","True","False","False"
"す","す","verb","END","a","3","す","True","False","False"
"伝","でん","noun","t","START","0","KANJI","False","False","True"
"る","る","verb","END","e","2","る","True","False","False"
"三","さん","noun","k","START","0","KANJI","False","False","True"
"本","ほん","noun","n","START","0","KANJI","False","False","True"
"素","そ","noun","z","START","0","KANJI","False","False","True"
"識","しき","noun","END","u","1","KANJI","False","False","True"
"角","かく","noun","d","START","0","KANJI","False","False","True"
"ん","ん","verb","z","o","1","る","True","False","False"
"事","じ","noun","END","u","1","KANJI","False","False","True"
"浮","う","verb","k","START","0","く","True","False","False"
"性","せい","noun","END","i","1","KANJI","False","False","True"
"回","かい","noun","f","START","0","KANJI","False","False","True"
"回","まわ","noun","r","START","0","KANJI","True","False","False"
"郡","ぐん","noun","END","START","0","KANJI","True","True","True"
"風","ふう","noun","z","START","0","KANJI","False","False","True"
"典","てん","noun","END","i","1","KANJI","False","False","True"
"人","じん","noun","m","START","0","KANJI","False","False","True"
"加","か","noun","g","i","2","KANJI","True","False","False"
"兄","あに","noun","END","START","0","KANJI","True","True","True"
"休","やす","noun","m","o","1","み","True","False","False"
"予","よ","noun","s","START","0","KANJI","False","False","True"
"長","ちょう","noun","h","START","0","KANJI","False","False","True"
"校","こう","noun","s","u","1","KANJI","False","False","True"
"他","た","noun","i","START","0","KANJI","False","False","True"
"落","らく","adjective","END","a","1","KANJI","False","False","True"
"う","う","verb","END","o","2","う","True","False","False"
"団","だん","noun","END","u","1","KANJI","False","False","True"
"流","りゅう","noun","END","u","1","KANJI","False","False","True"
"状","じょう","noun","END","START","0","KANJI","True","True","True"
"業","ぎょう","noun","END","n","1","KANJI","False","False","True"
"加","か","noun","n","START","0","KANJI","False","False","True"
"尚","なお","adjective","END","START","0","KANJI","True","True","True"
"い","い","noun","END","a","2","い","True","False","False"
"住","じゅう","noun","t","START","0","KANJI","False","False","True"
"分","ぶん","noun","END","u","1","KANJI","False","False","True"
"静","せい","noun","END","n","1","KANJI","False","False","True"
"気","き","noun","END","a","2","KANJI","False","False","True"
"熱","ねつ","noun","h","u","1","KANJI","False","False","True"
"申","もう","verb","s","START","0","る","True","False","False"
"産","さん","noun","s","START","0","KANJI","False","False","True"
"享","きょう","noun","j","START","0","KANJI","False","False","True"
"目","もく","noun","r","START","0","KANJI","False","False","True"
"い","い","adjective","END","a","1","い","True","False","False"
"い","い","adjective","END","i","2","い","True","False","False"
"縫","ほう","noun","END","i","1","KANJI","False","False","True"
"橋","はし","noun","END","START","0","KANJI","True","True","True"
"側","がわ","noun","END","n","1","KANJI","False","False","True"
"導","どう","noun","END","u","1","KANJI","False","False","True"
"雑","ざつ","noun","END","u","1","KANJI","False","False","True"
"潜","せん","noun","n","START","0","KANJI","False","False","True"
"口","くち","noun","END","a","1","KANJI","False","False","True"
"肌","はだ","noun","g","START","0","KANJI","False","False","True"
"実","じつ","noun","END","i","1","KANJI","False","False","True"
"円","えん","noun","END","a","1","KANJI","False","False","True"
"台","たい","noun","f","START","0","KANJI","False","False","True"
"刻","こく","noun","END","n","1","KANJI","False","False","True"
"卒","そつ","noun","g","START","0","KANJI","False","False","True"
"注","ちゅう","noun","m","START","0","KANJI","False","False","True"
"滞","たい","noun","z","START","0","KANJI","False","False","True"
"す","す","verb","END","a","2","す","True","False","False"
"夜","よ","noun","f","START","0","け","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"持","じ","noun","END","i","1","KANJI","False","False","True"
"暗","あん","noun","s","START","0","KANJI","False","False","True"
"す","す","verb","END","a","3","す","True","False","False"
"う","う","verb","END","u","1","う","True","False","False"
"雌","めす","-fix","END","START","0","KANJI","True","True","True"
"ぶ","ぶ","verb","END","o","1","ぶ","True","False","False"
"急","きゅう","noun","END","n","1","KANJI","False","False","True"
"け","け","verb","r","a","2","る","True","False","False"
"除","のぞ","verb","k","i","2","く","True","False","False"
"こ","こ","verb","e","i","1","る","True","False","False"
"し","し","adjective","i","a","3","い","True","False","False"
"名","めい","noun","END","o","1","KANJI","False","False","True"
"観","かん","noun","END","START","0","KANJI","True","True","True"
"め","め","verb","r","u","1","る","True","False","False"
"事","じ","noun","END","i","1","KANJI","False","False","True"
"ぐ","ぐ","noun","END","u","3","ぐ","True","False","False"
"真","ま","noun","s","START","0","KANJI","False","False","True"
"倍","ばい","noun","END","START","0","KANJI","True","True","True"
"詞","し","noun","END","u","2","KANJI","False","False","True"
"者","じゃ","noun","END","n","1","KANJI","False","False","True"
"妥","だ","noun","k","START","0","KANJI","False","False","True"
"ず","ず","adjective","k","o","1","ら","True","False","False"
"根","こん","noun","t","START","0","KANJI","False","False","True"
"矢","や","adjective","x","START","0","り","True","False","False"
"し","し","verb","m","a","1","む","True","False","False"
"味","み","noun","END","u","1","KANJI","False","False","True"
"花","ばな","noun","END","e","2","KANJI","True","False","False"
"間","ま","verb","c","START","0","る","True","False","False"
"制","せい","noun","END","u","1","KANJI","False","False","True"
"お","お","expression","d","START","0","に","True","False","False"
"明","あ","verb","k","START","0","す","True","False","False"
"み","み","noun","END","u","2","み","True","False","False"
"足","た","verb","r","START","0","る","True","False","False"
"匙","さじ","noun","END","START","0","KANJI","True","True","True"
"生","せい","noun","k","START","0","KANJI","False","False","True"
"る","る","verb","END","i","1","る","True","False","False"
"養","よう","noun","s","START","0","KANJI","False","False","True"
"尿","にょう","noun","END","START","0","KANJI","True","True","True"
"描","びょう","noun","s","START","0","KANJI","False","False","True"
"う","う","verb","END","o","1","う","True","False","False"
"る","る","verb","END","i","2","る","True","False","False"
"元","もと","adjective","m","START","0","KANJI","False","False","True"
"好","この","noun","m","START","0","み","True","False","False"
"補","ほ","noun","s","START","0","KANJI","False","False","True"
"広","ひろ","verb","g","START","0","る","True","False","False"
"火","か","noun","k","START","0","KANJI","False","False","True"
"二","ふた","numeric","t","START","0","つ","True","False","False"
"動","どう","noun","END","i","1","KANJI","False","False","True"
"漕","こ","verb","g","START","0","ぐ","True","False","False"
"宿","しゅく","noun","d","START","0","KANJI","False","False","True"
"誕","たん","noun","j","START","0","KANJI","False","False","True"
"い","い","adjective","END","i","2","い","True","False","False"
"前","まえ","noun","o","START","0","き","True","False","False"
"実","じつ","noun","j","START","0","KANJI","False","False","True"
"叫","さけ","verb","b","START","0","ぶ","True","False","False"
"生","せい","noun","i","START","0","KANJI","False","False","True"
"四","よん","numeric","END","START","0","KANJI","True","True","True"
"終","しゅう","noun","END","i","1","KANJI","False","False","True"
"王","おう","noun","s","START","0","KANJI","False","False","True"
"陸","りく","noun","END","START","0","KANJI","True","True","True"
"会","かい","noun","END","i","1","KANJI","False","False","True"
"覧","らん","noun","END","i","1","KANJI","False","False","True"
"売","ばい","noun","END","u","1","KANJI","False","False","True"
"合","あ","noun","w","i","2","せ","True","False","False"
"意","い","noun","g","START","0","KANJI","False","False","True"
"雑","ざつ","noun","END","START","0","KANJI","True","True","True"
"料","りょう","noun","END","u","1","KANJI","False","False","True"
"手","しゅ","noun","END","n","1","KANJI","False","False","True"
"断","だん","noun","END","u","1","KANJI","False","False","True"
"汰","た","noun","END","a","3","KANJI","True","False","False"
"滝","たき","noun","END","START","0","KANJI","True","True","True"
"害","がい","noun","END","u","1","KANJI","False","False","True"
"段","だん","noun","END","u","1","KANJI","False","False","True"
"灰","はい","noun","END","START","0","KANJI","True","True","True"
"林","りん","noun","END","n","1","KANJI","False","False","True"
"は","は","conjunction","END","u","3","は","True","False","False"
"み","み","noun","END","i","2","み","True","False","False"
"為","い","noun","END","u","1","KANJI","False","False","True"
"施","ほどこ","verb","s","START","0","す","True","False","False"
"事","ごと","noun","END","i","1","KANJI","False","False","True"
"民","みん","noun","END","u","1","KANJI","False","False","True"
"産","さん","noun","END","o","1","KANJI","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"製","せい","noun","h","START","0","KANJI","False","False","True"
"れ","れ","adjective","g","u","1","も","True","False","False"
"会","かい","noun","END","n","2","KANJI","False","False","True"
"求","もと","verb","m","START","0","る","True","False","False"
"帰","き","noun","k","START","0","KANJI","False","False","True"
"振","ふ","noun","r","START","0","し","True","False","False"
"入","い","verb","r","e","2","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"体","たい","noun","END","o","1","KANJI","False","False","True"
"盗","とう","noun","n","START","0","KANJI","False","False","True"
"年","ねん","noun","END","n","1","KANJI","False","False","True"
"表","ひょう","noun","END","u","1","KANJI","False","False","True"
"て","て","noun","END","u","3","て","True","False","False"
"惑","わく","noun","END","u","1","KANJI","False","False","True"
"科","か","noun","END","e","1","KANJI","False","False","True"
"輸","ゆ","noun","s","START","0","KANJI","False","False","True"
"立","りつ","noun","END","u","1","KANJI","False","False","True"
"み","み","verb","a","o","1","る","True","False","False"
"城","しろ","-fix","END","START","0","KANJI","True","True","True"
"速","そく","noun","END","i","1","KANJI","False","False","True"
"率","りつ","noun","END","i","1","KANJI","False","False","True"
"天","てん","noun","n","START","0","KANJI","False","False","True"
"先","せん","noun","g","START","0","KANJI","False","False","True"
"く","く","expression","END","i","2","く","True","False","False"
"え","え","verb","r","a","1","る","True","False","False"
"十","とお","noun","k","START","0","KANJI","False","False","True"
"れ","れ","verb","r","u","1","る","True","False","False"
"林","りん","noun","END","n","1","KANJI","False","False","True"
"投","とう","noun","n","START","0","KANJI","False","False","True"
"関","かん","noun","y","START","0","KANJI","False","False","True"
"か","か","noun","r","a","2","り","True","False","False"
"え","え","verb","r","i","1","る","True","False","False"
"わ","わ","verb","s","a","1","す","True","False","False"
"く","く","verb","END","a","1","く","True","False","False"
"て","て","verb","r","a","1","る","True","False","False"
"う","う","verb","END","a","2","う","True","False","False"
"目","め","noun","END","START","0","KANJI","True","True","True"
"久","ひさ","adjective","s","START","0","い","True","False","False"
"稲","いね","noun","END","START","0","KANJI","True","True","True"
"補","ほ","noun","j","START","0","KANJI","False","False","True"
"便","べん","noun","END","u","1","KANJI","False","False","True"
"船","ふな","noun","b","START","0","KANJI","False","False","True"
