"kanji","curPron","pos","nextPron","prevPron","curIndex","lastChar","onKun","oneChar","allKanji"
"現","げん","noun","END","u","1","現","False","False","True"
"願","ねが","noun","i","START","0","い","True","False","False"
"い","い","noun","END","a","1","い","True","False","False"
"叫","さけ","noun","b","START","0","び","True","False","False"
"び","び","noun","END","e","1","び","True","False","False"
"薬","くすり","noun","END","START","0","薬","True","True","True"
"採","さい","noun","k","START","0","決","False","False","True"
"決","けつ","noun","END","i","1","決","False","False","True"
"値","あたい","verb","s","START","0","る","True","False","False"
"す","す","verb","r","i","1","る","True","False","False"
"る","る","verb","END","u","2","る","True","False","False"
"転","ころ","verb","g","START","0","す","True","False","False"
"が","が","verb","s","o","1","す","True","False","False"
"す","す","verb","END","a","2","す","True","False","False"
"軍","ぐん","noun","END","START","0","軍","True","True","True"
"宇","う","noun","c","START","0","宙","False","False","True"
"宙","ちゅう","noun","END","u","1","宙","False","False","True"
"重","じゅう","noun","f","START","0","複","False","False","True"
"複","ふく","noun","END","u","1","複","False","False","True"
"有","ゆう","noun","b","START","0","望","False","False","True"
"望","ぼう","noun","END","u","1","望","False","False","True"
"異","い","noun","d","START","0","動","False","False","True"
"動","どう","noun","END","i","1","動","False","False","True"
"頂","ちょう","noun","t","START","0","点","False","False","True"
"点","てん","noun","END","u","1","点","False","False","True"
"採","さい","noun","k","START","0","掘","False","False","True"
"掘","くつ","noun","END","i","1","掘","False","False","True"
"一","いち","noun","b","START","0","番","False","False","True"
"番","ばん","noun","END","i","1","番","False","False","True"
"や","や","verb","r","START","0","る","True","False","False"
"り","り","verb","t","a","1","る","True","False","False"
"遂","と","verb","g","i","2","る","True","False","False"
"げ","げ","verb","r","o","3","る","True","False","False"
"る","る","verb","END","e","4","る","True","False","False"
"溝","こう","noun","END","START","0","溝","True","True","True"
"涼","すず","verb","m","START","0","む","True","False","False"
"む","む","verb","END","u","1","む","True","False","False"
"表","ひょう","noun","j","START","0","情","False","False","True"
"情","じょう","noun","END","u","1","情","False","False","True"
"交","こう","noun","b","START","0","番","False","False","True"
"番","ばん","noun","END","u","1","番","False","False","True"
"場","ば","noun","END","START","0","場","True","True","True"
"曜","よう","noun","b","START","0","日","False","False","True"
"日","び","noun","END","u","1","日","False","False","True"
"粉","こな","noun","END","START","0","粉","True","True","True"
"本","ほん","noun","s","START","0","質","False","False","True"
"質","しつ","noun","END","n","1","質","False","False","True"
"手","て","noun","g","START","0","り","True","False","False"
"掛","が","noun","k","e","1","り","True","False","False"
"か","か","noun","r","a","2","り","True","False","False"
"り","り","noun","END","a","3","り","True","False","False"
"標","ひょう","noun","j","START","0","準","False","False","True"
"準","じゅん","noun","END","u","1","準","False","False","True"
"汲","く","verb","m","START","0","む","True","False","False"
"む","む","verb","END","u","1","む","True","False","False"
"爆","ばく","noun","h","START","0","破","False","False","True"
"破","は","noun","END","u","1","破","False","False","True"
"攻","せ","verb","m","START","0","る","True","False","False"
"め","め","verb","r","e","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"溜","た","verb","m","START","0","る","True","False","False"
"ま","ま","verb","r","a","1","る","True","False","False"
"る","る","verb","END","a","2","る","True","False","False"
"曖","あい","noun","m","START","0","昧","False","False","True"
"昧","まい","noun","END","i","1","昧","False","False","True"
"案","あん","noun","END","START","0","案","True","True","True"
"増","ふ","verb","e","START","0","る","True","False","False"
"え","え","verb","r","u","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"暗","あん","noun","j","START","0","示","False","False","True"
"示","じ","noun","END","n","1","示","False","False","True"
"実","じつ","noun","g","START","0","家","False","False","True"
"業","ぎょう","noun","k","u","1","家","False","False","True"
"家","か","noun","END","u","2","家","False","False","True"
"役","やく","noun","END","START","0","役","True","True","True"
"当","あ","noun","t","START","0","り","True","False","False"
"た","た","noun","r","a","1","り","True","False","False"
"り","り","noun","END","a","2","り","True","False","False"
"頭","ず","noun","t","START","0","痛","False","False","True"
"痛","つう","noun","END","u","1","痛","False","False","True"
"あ","あ","verb","z","START","0","う","True","False","False"
"ざ","ざ","verb","w","a","1","う","True","False","False"
"笑","わら","verb","u","a","2","う","True","False","False"
"う","う","verb","END","a","3","う","True","False","False"
"混","こん","noun","k","START","0","血","False","False","True"
"血","けつ","noun","END","n","1","血","False","False","True"
"始","はじ","verb","m","START","0","る","True","False","False"
"ま","ま","verb","r","i","1","る","True","False","False"
"る","る","verb","END","a","2","る","True","False","False"
"迅","じん","noun","s","START","0","速","False","False","True"
"速","そく","noun","END","n","1","速","False","False","True"
"絨","じゅう","noun","t","START","0","毯","False","False","True"
"毯","たん","noun","END","u","1","毯","False","False","True"
"戦","せん","noun","r","START","0","力","False","False","True"
"力","りょく","noun","END","n","1","力","False","False","True"
"文","ぶん","noun","s","START","0","書","False","False","True"
"書","しょ","noun","END","n","1","書","False","False","True"
"赤","あか","noun","j","START","0","字","False","False","True"
"字","じ","noun","END","a","1","字","False","False","True"
"凶","きょう","noun","s","START","0","作","False","False","True"
"作","さく","noun","END","u","1","作","False","False","True"
"策","さく","noun","END","START","0","策","True","True","True"
"刊","かん","noun","k","START","0","行","False","False","True"
"行","こう","noun","END","n","1","行","False","False","True"
"負","ふ","noun","s","START","0","傷","False","False","True"
"傷","しょう","noun","END","u","1","傷","False","False","True"
"印","しるし","noun","END","START","0","印","True","True","True"
"穏","おだ","noun","y","START","0","か","True","False","False"
"や","や","noun","k","a","1","か","True","False","False"
"か","か","noun","END","a","2","か","True","False","False"
"提","てい","noun","j","START","0","示","False","False","True"
"示","じ","noun","END","i","1","示","False","False","True"
"競","きょう","noun","s","START","0","争","False","False","True"
"争","そう","noun","END","u","1","争","False","False","True"
"厚","あつ","adjective","i","START","0","い","True","False","False"
"い","い","adjective","END","u","1","い","True","False","False"
"盆","ぼん","noun","c","START","0","地","False","False","True"
"地","ち","noun","END","n","1","地","False","False","True"
"建","た","verb","t","START","0","る","True","False","False"
"て","て","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"冷","さ","verb","m","START","0","る","True","False","False"
"め","め","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"境","さかい","noun","END","START","0","境","True","True","True"
"事","じ","noun","m","START","0","所","False","False","True"
"務","む","noun","s","i","1","所","False","False","True"
"所","しょ","noun","END","u","2","所","False","False","True"
"相","そう","noun","b","START","0","場","False","False","True"
"場","ば","noun","END","u","1","場","False","False","True"
"材","ざい","noun","m","START","0","木","False","False","True"
"木","もく","noun","END","i","1","木","False","False","True"
"甚","はなは","adjective","d","START","0","い","True","False","False"
"だ","だ","adjective","s","a","1","い","True","False","False"
"し","し","adjective","i","a","2","い","True","False","False"
"い","い","adjective","END","i","3","い","True","False","False"
"厚","あつ","adjective","k","START","0","い","True","False","False"
"か","か","adjective","m","u","1","い","True","False","False"
"ま","ま","adjective","s","a","2","い","True","False","False"
"し","し","adjective","i","a","3","い","True","False","False"
"い","い","adjective","END","i","4","い","True","False","False"
"干","ほ","verb","s","START","0","す","True","False","False"
"す","す","verb","END","o","1","す","True","False","False"
"水","すい","noun","e","START","0","泳","False","False","True"
"泳","えい","noun","END","i","1","泳","False","False","True"
"個","こ","noun","t","START","0","体","False","False","True"
"体","たい","noun","END","o","1","体","False","False","True"
"一","いち","noun","b","START","0","部","False","False","True"
"部","ぶ","noun","END","i","1","部","False","False","True"
"倣","なら","verb","u","START","0","う","True","False","False"
"う","う","verb","END","a","1","う","True","False","False"
"見","み","verb","e","START","0","る","True","False","False"
"え","え","verb","r","i","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"大","だい","noun","j","START","0","夫","False","False","True"
"丈","じょう","noun","b","i","1","夫","False","False","True"
"夫","ぶ","noun","END","u","2","夫","False","False","True"
"統","とう","noun","j","START","0","治","False","False","True"
"治","じ","noun","END","u","1","治","False","False","True"
"画","が","noun","k","START","0","家","False","False","True"
"家","か","noun","END","a","1","家","False","False","True"
"努","つと","adverb","m","START","0","て","True","False","False"
"め","め","adverb","t","o","1","て","True","False","False"
"て","て","adverb","END","e","2","て","True","False","False"
"作","さ","noun","y","START","0","用","False","False","True"
"用","よう","noun","END","a","1","用","False","False","True"
"予","よ","noun","s","START","0","測","False","False","True"
"測","そく","noun","END","o","1","測","False","False","True"
"農","のう","noun","s","START","0","物","False","False","True"
"産","さん","noun","b","u","1","物","False","False","True"
"物","ぶつ","noun","END","n","2","物","False","False","True"
"封","ふう","noun","s","START","0","鎖","False","False","True"
"鎖","さ","noun","END","u","1","鎖","False","False","True"
"温","おん","noun","d","START","0","度","False","False","True"
"度","ど","noun","END","n","1","度","False","False","True"
"貫","つらぬ","verb","k","START","0","く","True","False","False"
"く","く","verb","END","u","1","く","True","False","False"
"衆","しゅう","noun","g","START","0","院","False","False","True"
"議","ぎ","noun","i","u","1","院","False","False","True"
"院","いん","noun","END","i","2","院","False","False","True"
"汚","お","noun","s","START","0","染","False","False","True"
"染","せん","noun","END","o","1","染","False","False","True"
"双","ふた","noun","g","START","0","子","False","False","True"
"子","ご","noun","END","a","1","子","False","False","True"
"訳","やく","verb","s","START","0","す","True","False","False"
"す","す","verb","END","u","1","す","True","False","False"
"案","あん","noun","n","START","0","内","False","False","True"
"内","ない","noun","END","n","1","内","False","False","True"
"石","いし","noun","END","START","0","石","True","True","True"
"汽","き","noun","s","START","0","船","False","False","True"
"船","せん","noun","END","i","1","船","False","False","True"
"克","こく","noun","f","START","0","服","False","False","True"
"服","ふく","noun","END","u","1","服","False","False","True"
"条","じょう","noun","k","START","0","件","False","False","True"
"件","けん","noun","END","u","1","件","False","False","True"
"気","き","noun","s","START","0","象","False","False","True"
"象","しょう","noun","END","i","1","象","False","False","True"
"進","しん","noun","s","START","0","出","False","False","True"
"出","しゅつ","noun","END","n","1","出","False","False","True"
"川","かわ","noun","END","START","0","川","True","True","True"
"殴","なぐ","verb","r","START","0","る","True","False","False"
"る","る","verb","END","u","1","る","True","False","False"
"濡","ぬ","verb","r","START","0","る","True","False","False"
"れ","れ","verb","r","u","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"利","り","noun","s","START","0","息","False","False","True"
"息","そく","noun","END","i","1","息","False","False","True"
"一","いち","noun","b","START","0","分","False","False","True"
"部","ぶ","noun","b","i","1","分","False","False","True"
"分","ぶん","noun","END","u","2","分","False","False","True"
"改","かい","noun","k","START","0","革","False","False","True"
"革","かく","noun","END","i","1","革","False","False","True"
"公","こう","noun","d","START","0","団","False","False","True"
"団","だん","noun","END","u","1","団","False","False","True"
"実","じつ","noun","r","START","0","例","False","False","True"
"例","れい","noun","END","u","1","例","False","False","True"
"喜","よろこ","noun","b","START","0","び","True","False","False"
"び","び","noun","END","o","1","び","True","False","False"
"重","じゅう","noun","t","START","0","点","False","False","True"
"点","てん","noun","END","u","1","点","False","False","True"
"墨","すみ","noun","END","START","0","墨","True","True","True"
"分","ぶん","noun","s","START","0","析","False","False","True"
"析","せき","noun","END","n","1","析","False","False","True"
"公","こう","noun","z","START","0","然","False","False","True"
"然","ぜん","noun","END","u","1","然","False","False","True"
"王","おう","noun","s","START","0","様","False","False","True"
"様","さま","noun","END","u","1","様","False","False","True"
"根","こん","noun","k","START","0","気","False","False","True"
"気","き","noun","END","n","1","気","False","False","True"
"火","ひ","noun","b","START","0","花","False","False","True"
"花","ばな","noun","END","i","1","花","False","False","True"
"受","う","verb","k","START","0","る","True","False","False"
"け","け","verb","t","u","1","る","True","False","False"
"付","つ","verb","k","e","2","る","True","False","False"
"け","け","verb","r","u","3","る","True","False","False"
"る","る","verb","END","e","4","る","True","False","False"
"派","は","noun","k","START","0","遣","False","False","True"
"遣","けん","noun","END","a","1","遣","False","False","True"
"特","とく","noun","s","START","0","産","False","False","True"
"産","さん","noun","END","u","1","産","False","False","True"
"肩","かた","noun","END","START","0","肩","True","True","True"
"寿","じゅ","noun","m","START","0","命","False","False","True"
"命","みょう","noun","END","u","1","命","False","False","True"
"他","た","noun","END","START","0","他","True","True","True"
"背","せい","noun","END","START","0","背","True","True","True"
"苦","くる","verb","s","START","0","る","True","False","False"
"し","し","verb","m","u","1","る","True","False","False"
"め","め","verb","r","i","2","る","True","False","False"
"る","る","verb","END","e","3","る","True","False","False"
"適","てき","noun","o","START","0","応","False","False","True"
"応","おう","noun","END","i","1","応","False","False","True"
"内","ない","noun","b","START","0","部","False","False","True"
"部","ぶ","noun","END","i","1","部","False","False","True"
"見","けん","noun","b","START","0","物","False","False","True"
"物","ぶつ","noun","END","n","1","物","False","False","True"
"横","よこ","noun","END","START","0","横","True","True","True"
"捻","ひね","verb","r","START","0","る","True","False","False"
"る","る","verb","END","e","1","る","True","False","False"
"越","こ","verb","e","START","0","る","True","False","False"
"え","え","verb","r","o","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"最","さい","noun","k","START","0","高","False","False","True"
"高","こう","noun","END","i","1","高","False","False","True"
"覚","さ","verb","m","START","0","る","True","False","False"
"め","め","verb","r","a","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"扶","ふ","noun","y","START","0","養","False","False","True"
"養","よう","noun","END","u","1","養","False","False","True"
"地","じ","noun","b","START","0","盤","False","False","True"
"盤","ばん","noun","END","i","1","盤","False","False","True"
"露","つゆ","noun","END","START","0","露","True","True","True"
"求","もと","verb","m","START","0","る","True","False","False"
"め","め","verb","r","o","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"収","おさ","verb","m","START","0","る","True","False","False"
"ま","ま","verb","r","a","1","る","True","False","False"
"る","る","verb","END","a","2","る","True","False","False"
"据","す","verb","e","START","0","る","True","False","False"
"え","え","verb","t","u","1","る","True","False","False"
"付","つ","verb","k","e","2","る","True","False","False"
"け","け","verb","r","u","3","る","True","False","False"
"る","る","verb","END","e","4","る","True","False","False"
"自","じ","noun","d","START","0","詞","False","False","True"
"動","どう","noun","s","i","1","詞","False","False","True"
"詞","し","noun","END","u","2","詞","False","False","True"
"月","つき","noun","n","START","0","み","True","False","False"
"並","な","noun","m","i","1","み","True","False","False"
"み","み","noun","END","a","2","み","True","False","False"
"不","ふ","noun","k","START","0","況","False","False","True"
"況","きょう","noun","END","u","1","況","False","False","True"
"日","ひ","noun","n","START","0","り","True","False","False"
"の","の","noun","i","i","1","り","True","False","False"
"入","い","noun","r","o","2","り","True","False","False"
"り","り","noun","END","i","3","り","True","False","False"
"怪","け","noun","g","START","0","我","False","False","True"
"我","が","noun","END","e","1","我","False","False","True"
"任","まか","verb","s","START","0","す","True","False","False"
"す","す","verb","END","a","1","す","True","False","False"
"雅","が","noun","c","START","0","致","False","False","True"
"致","ち","noun","END","a","1","致","False","False","True"
"牧","ぼく","noun","s","START","0","師","False","False","True"
"師","し","noun","END","u","1","師","False","False","True"
"凹","へこ","verb","m","START","0","む","True","False","False"
"む","む","verb","END","o","1","む","True","False","False"
"交","か","verb","w","START","0","す","True","False","False"
"わ","わ","verb","s","a","1","す","True","False","False"
"す","す","verb","END","a","2","す","True","False","False"
"犯","はん","noun","z","START","0","罪","False","False","True"
"罪","ざい","noun","END","n","1","罪","False","False","True"
"全","ぜん","noun","m","START","0","滅","False","False","True"
"滅","めつ","noun","END","n","1","滅","False","False","True"
"主","しゅ","noun","y","START","0","要","False","False","True"
"要","よう","noun","END","u","1","要","False","False","True"
"小","しょう","noun","n","START","0","科","False","False","True"
"児","に","noun","k","u","1","科","False","False","True"
"科","か","noun","END","i","2","科","False","False","True"
"払","はら","verb","i","START","0","す","True","False","False"
"い","い","verb","m","a","1","す","True","False","False"
"戻","もど","verb","s","i","2","す","True","False","False"
"す","す","verb","END","o","3","す","True","False","False"
"焦","あせ","verb","r","START","0","る","True","False","False"
"る","る","verb","END","e","1","る","True","False","False"
"痛","いた","noun","m","START","0","み","True","False","False"
"み","み","noun","END","a","1","み","True","False","False"
"夕","ゆう","noun","y","START","0","け","True","False","False"
"焼","や","noun","k","u","1","け","True","False","False"
"け","け","noun","END","a","2","け","True","False","False"
"鋭","するど","adjective","i","START","0","い","True","False","False"
"い","い","adjective","END","o","1","い","True","False","False"
"接","せつ","noun","z","START","0","詞","False","False","True"
"続","ぞく","noun","s","u","1","詞","False","False","True"
"詞","し","noun","END","u","2","詞","False","False","True"
"辟","へき","noun","e","START","0","易","False","False","True"
"易","えき","noun","END","i","1","易","False","False","True"
"加","くわ","verb","w","START","0","る","True","False","False"
"わ","わ","verb","r","a","1","る","True","False","False"
"る","る","verb","END","a","2","る","True","False","False"
"是","ぜ","adverb","h","START","0","非","False","False","True"
"非","ひ","adverb","END","e","1","非","False","False","True"
"断","だん","noun","t","START","0","定","False","False","True"
"定","てい","noun","END","n","1","定","False","False","True"
"毒","どく","noun","END","START","0","毒","True","True","True"
"特","とく","noun","s","START","0","殊","False","False","True"
"殊","しゅ","noun","END","u","1","殊","False","False","True"
"女","じょ","noun","s","START","0","性","False","False","True"
"性","せい","noun","END","o","1","性","False","False","True"
"緩","ゆる","verb","m","START","0","む","True","False","False"
"む","む","verb","END","u","1","む","True","False","False"
"基","き","noun","h","START","0","本","False","False","True"
"本","ほん","noun","END","i","1","本","False","False","True"
"配","はい","noun","b","START","0","分","False","False","True"
"分","ぶん","noun","END","i","1","分","False","False","True"
"対","たい","verb","s","START","0","る","True","False","False"
"す","す","verb","r","i","1","る","True","False","False"
"る","る","verb","END","u","2","る","True","False","False"
"版","はん","noun","END","START","0","版","True","True","True"
"円","えん","noun","s","START","0","周","False","False","True"
"周","しゅう","noun","END","n","1","周","False","False","True"
"真","しん","noun","j","START","0","珠","False","False","True"
"珠","じゅ","noun","END","n","1","珠","False","False","True"
"見","み","adjective","g","START","0","い","True","False","False"
"苦","ぐる","adjective","s","i","1","い","True","False","False"
"し","し","adjective","i","u","2","い","True","False","False"
"い","い","adjective","END","i","3","い","True","False","False"
"真","ま","noun","x","START","0","つ","True","False","False"
"っ","っ","noun","p","a","1","つ","True","False","False"
"二","ぷた","noun","t","u","2","つ","True","False","False"
"つ","つ","noun","END","a","3","つ","True","False","False"
"重","じゅう","noun","r","START","0","量","False","False","True"
"量","りょう","noun","END","u","1","量","False","False","True"
"中","ちゅう","noun","s","START","0","心","False","False","True"
"心","しん","noun","END","u","1","心","False","False","True"
"方","ほう","noun","m","START","0","面","False","False","True"
"面","めん","noun","END","u","1","面","False","False","True"
"信","しん","verb","j","START","0","る","True","False","False"
"じ","じ","verb","r","n","1","る","True","False","False"
"る","る","verb","END","i","2","る","True","False","False"
"同","どう","noun","c","START","0","調","False","False","True"
"調","ちょう","noun","END","u","1","調","False","False","True"
"煎","い","verb","r","START","0","る","True","False","False"
"る","る","verb","END","i","1","る","True","False","False"
"賞","しょう","noun","END","START","0","賞","True","True","True"
"愛","あい","noun","s","START","0","想","False","False","True"
"想","そ","noun","END","i","1","想","False","False","True"
"旦","だん","noun","n","START","0","那","False","False","True"
"那","な","noun","END","n","1","那","False","False","True"
"便","べん","noun","j","START","0","所","False","False","True"
"所","じょ","noun","END","n","1","所","False","False","True"
"撒","ま","verb","k","START","0","く","True","False","False"
"く","く","verb","END","a","1","く","True","False","False"
"辺","あた","noun","r","START","0","り","True","False","False"
"り","り","noun","END","a","1","り","True","False","False"
"土","ど","noun","s","START","0","産","False","False","True"
"産","さん","noun","END","o","1","産","False","False","True"
"描","か","verb","k","START","0","く","True","False","False"
"く","く","verb","END","a","1","く","True","False","False"
"昼","ちゅう","noun","s","START","0","食","False","False","True"
"食","しょく","noun","END","u","1","食","False","False","True"
"今","こん","interjection","n","START","0","は","True","False","False"
"日","にち","interjection","h","n","1","は","True","False","False"
"は","は","interjection","END","i","2","は","True","False","False"
"送","そう","noun","b","START","0","別","False","False","True"
"別","べつ","noun","END","u","1","別","False","False","True"
"家","や","noun","n","START","0","主","False","False","True"
"主","ぬし","noun","END","a","1","主","False","False","True"
"虎","とら","noun","END","START","0","虎","True","True","True"
"斜","なな","noun","m","START","0","め","True","False","False"
"め","め","noun","END","a","1","め","True","False","False"
"若","も","expression","s","START","0","と","True","False","False"
"し","し","expression","k","o","1","と","True","False","False"
"か","か","expression","s","i","2","と","True","False","False"
"す","す","expression","r","a","3","と","True","False","False"
"る","る","expression","t","u","4","と","True","False","False"
"と","と","expression","END","u","5","と","True","False","False"
"船","せん","noun","p","START","0","舶","False","False","True"
"舶","ぱく","noun","END","n","1","舶","False","False","True"
"等","とう","noun","k","START","0","級","False","False","True"
"級","きゅう","noun","END","u","1","級","False","False","True"
"問","と","verb","u","START","0","う","True","False","False"
"う","う","verb","END","o","1","う","True","False","False"
"着","ちゃく","noun","m","START","0","目","False","False","True"
"目","もく","noun","END","u","1","目","False","False","True"
"法","ほう","noun","r","START","0","律","False","False","True"
"律","りつ","noun","END","u","1","律","False","False","True"
"短","たん","noun","s","START","0","縮","False","False","True"
"縮","しゅく","noun","END","n","1","縮","False","False","True"
"そ","そ","expression","n","START","0","為","True","False","False"
"の","の","expression","t","o","1","為","True","False","False"
"為","ため","expression","END","o","2","為","True","False","False"
"訴","うった","noun","e","START","0","え","True","False","False"
"え","え","noun","END","a","1","え","True","False","False"
"徹","てつ","noun","y","START","0","夜","False","False","True"
"夜","や","noun","END","u","1","夜","False","False","True"
"介","かい","noun","g","START","0","護","False","False","True"
"護","ご","noun","END","i","1","護","False","False","True"
"振","ふ","noun","r","START","0","名","True","False","False"
"り","り","noun","g","u","1","名","True","False","False"
"仮","が","noun","n","i","2","名","True","False","False"
"名","な","noun","END","a","3","名","True","False","False"
"箇","か","noun","j","START","0","き","True","False","False"
"条","じょう","noun","g","a","1","き","True","False","False"
"書","が","noun","k","u","2","き","True","False","False"
"き","き","noun","END","a","3","き","True","False","False"
"相","あい","noun","t","START","0","手","False","False","True"
"手","て","noun","END","i","1","手","False","False","True"
"積","つ","verb","m","START","0","る","True","False","False"
"も","も","verb","r","u","1","る","True","False","False"
"る","る","verb","END","o","2","る","True","False","False"
"敢","あ","adverb","e","START","0","て","True","False","False"
"え","え","adverb","t","a","1","て","True","False","False"
"て","て","adverb","END","e","2","て","True","False","False"
"塊","かたまり","noun","END","START","0","塊","True","True","True"
"定","てい","noun","i","START","0","員","False","False","True"
"員","いん","noun","END","i","1","員","False","False","True"
"丸","まる","adjective","i","START","0","い","True","False","False"
"い","い","adjective","END","u","1","い","True","False","False"
"教","きょう","noun","s","START","0","職","False","False","True"
"職","しょく","noun","END","u","1","職","False","False","True"
"未","み","noun","m","START","0","満","False","False","True"
"満","まん","noun","END","i","1","満","False","False","True"
"柔","やわ","adjective","r","START","0","い","True","False","False"
"ら","ら","adjective","k","a","1","い","True","False","False"
"か","か","adjective","i","a","2","い","True","False","False"
"い","い","adjective","END","a","3","い","True","False","False"
"済","す","verb","m","START","0","む","True","False","False"
"む","む","verb","END","u","1","む","True","False","False"
"住","す","verb","m","START","0","む","True","False","False"
"む","む","verb","END","u","1","む","True","False","False"
"灯","ひ","noun","END","START","0","灯","True","True","True"
"農","のう","noun","m","START","0","民","False","False","True"
"民","みん","noun","END","u","1","民","False","False","True"
"動","どう","noun","b","START","0","物","False","False","True"
"物","ぶつ","noun","END","u","1","物","False","False","True"
"進","しん","noun","k","START","0","化","False","False","True"
"化","か","noun","END","n","1","化","False","False","True"
"実","じつ","noun","r","START","0","力","False","False","True"
"力","りょく","noun","END","u","1","力","False","False","True"
"準","じゅん","verb","z","START","0","る","True","False","False"
"ず","ず","verb","r","n","1","る","True","False","False"
"る","る","verb","END","u","2","る","True","False","False"
"三","さん","noun","k","START","0","角","False","False","True"
"角","かく","noun","END","n","1","角","False","False","True"
"以","い","noun","g","START","0","外","False","False","True"
"外","がい","noun","END","i","1","外","False","False","True"
"軒","のき","noun","n","START","0","み","True","False","False"
"並","な","noun","m","i","1","み","True","False","False"
"み","み","noun","END","a","2","み","True","False","False"
"鋸","のこぎり","noun","END","START","0","鋸","True","True","True"
"お","お","noun","c","START","0","茶","True","False","False"
"茶","ちゃ","noun","END","o","1","茶","True","False","False"
"大","たい","noun","s","START","0","使","False","False","True"
"使","し","noun","END","i","1","使","False","False","True"
"犬","いぬ","noun","END","START","0","犬","True","True","True"
"雑","ざつ","noun","o","START","0","音","False","False","True"
"音","おん","noun","END","u","1","音","False","False","True"
"小","しょう","noun","b","START","0","便","False","False","True"
"便","べん","noun","END","u","1","便","False","False","True"
"好","す","noun","k","START","0","い","True","False","False"
"き","き","noun","k","u","1","い","True","False","False"
"嫌","きら","noun","i","i","2","い","True","False","False"
"い","い","noun","END","a","3","い","True","False","False"
"閉","と","verb","j","START","0","る","True","False","False"
"じ","じ","verb","r","o","1","る","True","False","False"
"る","る","verb","END","i","2","る","True","False","False"
"排","はい","noun","s","START","0","水","False","False","True"
"水","すい","noun","END","i","1","水","False","False","True"
"間","ま","noun","c","START","0","い","True","False","False"
"違","ちが","noun","i","a","1","い","True","False","False"
"い","い","noun","END","a","2","い","True","False","False"
"定","てい","noun","k","START","0","期","False","False","True"
"期","き","noun","END","i","1","期","False","False","True"
"紐","ひも","noun","END","START","0","紐","True","True","True"
"洗","せん","noun","t","START","0","濯","False","False","True"
"濯","たく","noun","END","n","1","濯","False","False","True"
"間","ま","adverb","m","START","0","々","False","False","True"
"々","ま","adverb","END","a","1","々","False","False","True"
"取","と","verb","r","START","0","く","True","False","False"
"り","り","verb","n","o","1","く","True","False","False"
"除","のぞ","verb","k","i","2","く","True","False","False"
"く","く","verb","END","o","3","く","True","False","False"
"お","お","expression","n","START","0","す","True","False","False"
"願","ねが","expression","i","o","1","す","True","False","False"
"い","い","expression","s","a","2","す","True","False","False"
"し","し","expression","m","i","3","す","True","False","False"
"ま","ま","expression","s","i","4","す","True","False","False"
"す","す","expression","END","a","5","す","True","False","False"
"卸","おろ","verb","s","START","0","す","True","False","False"
"す","す","verb","END","o","1","す","True","False","False"
"住","す","noun","m","START","0","い","True","False","False"
"ま","ま","noun","i","u","1","い","True","False","False"
"い","い","noun","END","a","2","い","True","False","False"
"目","め","noun","y","START","0","安","False","False","True"
"安","やす","noun","END","e","1","安","False","False","True"
"区","く","noun","g","START","0","り","True","False","False"
"切","ぎ","noun","r","u","1","り","True","False","False"
"り","り","noun","END","i","2","り","True","False","False"
"美","び","noun","END","START","0","美","True","True","True"
"単","ひとえ","prefix","END","START","0","単","True","True","True"
"頂","ちょう","noun","j","START","0","上","False","False","True"
"上","じょう","noun","END","u","1","上","False","False","True"
"若","も","conjunction","s","START","0","は","True","False","False"
"し","し","conjunction","k","o","1","は","True","False","False"
"く","く","conjunction","h","i","2","は","True","False","False"
"は","は","conjunction","END","u","3","は","True","False","False"
"底","そこ","noun","END","START","0","底","True","True","True"
"様","よう","noun","s","START","0","式","False","False","True"
"式","しき","noun","END","u","1","式","False","False","True"
"幾","いく","adverb","t","START","0","つ","True","False","False"
"つ","つ","adverb","END","u","1","つ","True","False","False"
"的","まと","noun","END","START","0","的","True","True","True"
"清","せい","noun","k","START","0","潔","False","False","True"
"潔","けつ","noun","END","i","1","潔","False","False","True"
"苛","いじ","verb","m","START","0","る","True","False","False"
"め","め","verb","r","i","1","る","True","False","False"
"る","る","verb","END","e","2","る","True","False","False"
"教","きょう","noun","y","START","0","養","False","False","True"
"養","よう","noun","END","u","1","養","False","False","True"
"紙","かみ","noun","k","START","0","屑","False","False","True"
"屑","くず","noun","END","i","1","屑","False","False","True"
"隔","へだ","verb","t","START","0","る","True","False","False"
"た","た","verb","r","a","1","る","True","False","False"
"る","る","verb","END","a","2","る","True","False","False"
"仕","し","noun","k","START","0","け","True","False","False"
"掛","か","noun","k","i","1","け","True","False","False"
"け","け","noun","END","a","2","け","True","False","False"
"半","はん","noun","k","START","0","径","False","False","True"
"径","けい","noun","END","n","1","径","False","False","True"
"絶","ぜつ","noun","b","START","0","望","False","False","True"
